Transcript_1,gi|118130920|ref|NM_008182.3|,Transcript_1,NM_008182.3,100.000,854,0,0,1,854,2,855,0.0,1541
Transcript_1,gi|12832897|dbj|AK002712.1|,Transcript_1,AK002712.1,99.533,857,0,4,1,854,7,862,0.0,1514
Transcript_1,gi|193691|gb|J03958.1|MUSGSTB,Transcript_1,J03958.1,99.520,833,4,0,1,833,17,849,0.0,1485
Transcript_1,gi|169808400|ref|NM_001122660.1|,Transcript_1,NM_001122660.1,98.244,854,14,1,1,854,20,872,0.0,1469
Transcript_1,gi|755529738|ref|XM_006510814.2|,Transcript_1,XM_006510814.2,100.000,800,0,0,55,854,214,1013,0.0,1443
Transcript_1,gi|755529738|ref|XM_006510814.2|,Transcript_1,XM_006510814.2,100.000,56,0,0,1,56,49,104,7.50e-19,102
Transcript_1,gi|154350201|ref|NM_008181.3|,Transcript_1,NM_008181.3,97.307,854,23,0,1,854,7,860,0.0,1436
Transcript_1,gi|38511800|gb|BC061133.1|,Transcript_1,BC061133.1,100.000,796,0,0,57,852,1,796,0.0,1436
Transcript_1,gi|340545552|ref|NM_001243092.1|,Transcript_1,NM_001243092.1,97.190,854,24,0,1,854,20,873,0.0,1433
Transcript_1,gi|38173960|gb|BC061134.1|,Transcript_1,BC061134.1,97.115,832,24,0,12,843,1,832,0.0,1393
Transcript_1,gi|20988788|gb|BC030173.1|,Transcript_1,BC030173.1,98.250,800,13,1,55,854,85,883,0.0,1377
Transcript_1,gi|124376487|gb|BC132576.1|;gi|124376797|gb|BC132572.1|,Transcript_1,BC132576.1,97.532,770,19,0,12,781,1,770,0.0,1303
Transcript_1,gi|1195737981|ref|XM_021172216.1|,Transcript_1,XM_021172216.1,97.022,638,19,0,216,853,30,667,0.0,1065
Transcript_1,gi|1195666489|ref|XM_021155191.1|,Transcript_1,XM_021155191.1,96.445,647,23,0,53,699,1,647,0.0,1063
Transcript_1,gi|1195502354|ref|XM_021207818.1|,Transcript_1,XM_021207818.1,96.174,575,22,0,63,637,1,575,0.0,939
Transcript_1,gi|1195737983|ref|XM_021172218.1|,Transcript_1,XM_021172218.1,93.387,499,32,1,356,854,1,498,0.0,747
Transcript_1,gi|1195739831|ref|XM_021173202.1|,Transcript_1,XM_021173202.1,98.860,351,4,0,1,351,68,418,1.44e-173,616
Transcript_1,gi|1195547513|ref|XM_021198672.1|,Transcript_1,XM_021198672.1,77.404,624,129,4,79,696,1,618,2.14e-133,482
Transcript_1,gi|568786341|ref|NM_010356.4|,Transcript_1,NM_010356.4,76.036,676,146,6,72,739,90,757,9.09e-132,477
Transcript_1,gi|568786340|ref|NM_001077353.2|,Transcript_1,NM_001077353.2,76.036,676,146,6,72,739,185,852,9.09e-132,477
Transcript_1,gi|187956054|gb|BC147272.1|;gi|187957677|gb|BC147273.1|,Transcript_1,BC147272.1,76.036,676,146,6,72,739,53,720,9.09e-132,477
Transcript_1,gi|74146369|dbj|AK149543.1|,Transcript_1,AK149543.1,76.036,676,146,6,72,739,55,722,9.09e-132,477
Transcript_1,gi|12851721|dbj|AK014076.1|,Transcript_1,AK014076.1,76.036,676,146,6,72,739,63,730,9.09e-132,477
Transcript_1,gi|51086|emb|X65021.1|,Transcript_1,X65021.1,76.036,676,146,6,72,739,6,673,9.09e-132,477
Transcript_1,gi|14602582|gb|BC009805.1|,Transcript_1,BC009805.1,76.036,676,146,6,72,739,79,746,9.09e-132,477
Transcript_1,gi|12832491|dbj|AK002478.1|,Transcript_1,AK002478.1,75.888,676,147,6,72,739,38,705,3.86e-130,471
Transcript_1,gi|193702|gb|M73483.1|MUSGSTYC,Transcript_1,M73483.1,75.888,676,147,6,72,739,21,688,3.86e-130,471
Transcript_1,gi|1195547497|ref|XM_021198663.1|,Transcript_1,XM_021198663.1,75.929,673,138,9,79,739,1,661,5.73e-128,464
Transcript_1,gi|291061439|gb|GQ227792.1|,Transcript_1,GQ227792.1,76.432,611,130,6,68,671,11,614,2.28e-120,439
Transcript_1,gi|291061437|gb|GQ227791.1|,Transcript_1,GQ227791.1,76.238,606,132,4,72,671,15,614,7.97e-120,437
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,232,0,0,623,854,114751,114520,2.14e-114,419
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,97.845,232,4,1,623,854,88793,89023,2.97e-106,392
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,94.397,232,13,0,623,854,25953,26184,1.76e-96,360
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,93.966,232,14,0,623,854,52434,52665,2.14e-95,356
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,144,0,0,351,494,117402,117259,1.27e-66,260
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,98.611,144,2,0,351,494,22987,23130,6.56e-64,251
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,98.611,144,2,0,351,494,49470,49613,6.56e-64,251
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,98.592,142,2,0,216,357,82435,82576,7.99e-63,248
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,98.592,142,2,0,216,357,121193,121052,7.99e-63,248
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,135,0,0,491,625,115720,115586,9.74e-62,244
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,97.222,144,4,0,216,359,19430,19573,3.40e-61,242
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,97.222,144,4,0,216,359,45902,46045,3.40e-61,242
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,97.222,144,4,0,351,494,86186,86329,3.40e-61,242
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,98.519,135,2,0,491,625,105856,105722,5.04e-59,235
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,97.037,135,4,0,491,625,87870,88004,2.61e-56,226
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,96.296,135,5,0,491,625,25027,25161,1.11e-54,221
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,96.296,135,5,0,491,625,51508,51642,1.11e-54,221
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,81.818,220,37,2,623,840,104923,104705,2.01e-51,210
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,113,0,0,53,165,15716,15828,8.54e-50,205
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,113,0,0,53,165,125442,125330,8.54e-50,205
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,99.115,113,1,0,53,165,42188,42300,3.63e-48,199
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,99.115,113,1,0,53,165,78280,78392,3.63e-48,199
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,56,0,0,1,56,130644,130589,7.50e-19,102
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,54,0,0,164,217,18584,18637,9.13e-18,98.7
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,54,0,0,164,217,45056,45109,9.13e-18,98.7
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,54,0,0,164,217,81597,81650,9.13e-18,98.7
Transcript_1,gi|82830651|gb|AC138587.11|,Transcript_1,AC138587.11,100.000,54,0,0,164,217,122198,122145,9.13e-18,98.7
